part_id,order_id,part_name_id,quantity,order_date,order_time,unit_price,total_price,part_size,part_category,warehouse_id,supplier_name,part_name
604,378,hyd_pump_l,2,2023-06-28,20:00:36,444.63,889.26,L,Hydraulic System,WH03,FieldMachinery Inc,Hydraulic Pump Large
605,178,belt_drive_m,4,2023-10-04,22:04:37,1445.51,5782.04,M,Transmission,WH02,AgriParts Co,Drive Belt Medium
606,134,blade_std_s,7,2023-01-25,18:25:53,182.04,1274.28,S,Cutting System,WH03,FieldMachinery Inc,Standard Cutting Blade
607,175,hyd_pump_l,9,2023-03-20,09:22:56,1317.27,11855.43,L,Hydraulic System,WH02,GreenAgro Supplies,Hydraulic Pump Large
608,194,starter_motor_s,8,2023-09-06,08:51:26,1142.27,9138.16,M,Electrical,WH03,GreenAgro Supplies,Starter Motor
609,301,engine_filter_m,8,2023-03-26,04:13:59,405.28,3242.24,M,Engine Components,WH03,HarvestTech Ltd,Engine Oil Filter
610,347,gearbox_hd_l,6,2023-08-03,15:00:57,1434.28,8605.68,L,Transmission,WH03,AgriParts Co,Heavy Duty Gearbox
611,359,belt_drive_m,4,2023-07-22,10:27:35,162.19,648.76,L,Transmission,WH03,FieldMachinery Inc,Drive Belt Medium
612,39,radiator_cool_m,3,2023-04-21,17:21:03,487.96,1463.88,S,Cooling System,WH03,FieldMachinery Inc,Radiator Cooling Unit
613,94,gearbox_hd_l,8,2023-05-19,07:16:10,371.42,2971.36,S,Transmission,WH02,HarvestTech Ltd,Heavy Duty Gearbox
614,118,gearbox_hd_l,4,2023-05-16,22:31:20,550.14,2200.56,S,Transmission,WH01,AgriParts Co,Heavy Duty Gearbox
615,347,chain_feed_l,10,2023-08-03,00:14:28,1152.26,11522.6,L,Feeding System,WH01,GreenAgro Supplies,Feed Chain Assembly
616,191,starter_motor_s,6,2023-10-18,17:55:32,1349.73,8098.38,L,Electrical,WH02,GreenAgro Supplies,Starter Motor
617,94,radiator_cool_m,5,2023-05-19,14:29:10,352.59,1762.95,L,Cooling System,WH01,AgriParts Co,Radiator Cooling Unit
618,270,bearing_axle_m,8,2023-07-26,19:41:19,73.03,584.24,M,Chassis,WH02,HarvestTech Ltd,Axle Bearing
619,235,hyd_pump_l,9,2023-01-31,16:45:02,490.59,4415.31,S,Hydraulic System,WH01,HarvestTech Ltd,Hydraulic Pump Large
620,195,starter_motor_s,2,2023-02-05,11:50:55,558.36,1116.72,M,Electrical,WH01,FieldMachinery Inc,Starter Motor
621,122,belt_drive_m,8,2023-10-03,22:19:18,531.07,4248.56,S,Transmission,WH02,GreenAgro Supplies,Drive Belt Medium
622,108,bearing_axle_m,6,2023-04-19,13:17:31,1285.13,7710.78,M,Chassis,WH02,HarvestTech Ltd,Axle Bearing
623,293,blade_std_s,10,2023-05-02,08:19:18,1225.93,12259.3,L,Cutting System,WH02,HarvestTech Ltd,Standard Cutting Blade
624,285,bearing_axle_m,7,2023-08-15,07:08:18,240.12,1680.84,L,Chassis,WH01,GreenAgro Supplies,Axle Bearing
625,5,blade_std_s,7,2023-05-06,18:11:23,223.35,1563.45,L,Cutting System,WH03,FieldMachinery Inc,Standard Cutting Blade
626,250,belt_drive_m,5,2023-10-23,20:28:00,1291.29,6456.45,S,Transmission,WH02,AgriParts Co,Drive Belt Medium
627,354,blade_std_s,1,2023-04-15,07:50:41,1225.38,1225.38,M,Cutting System,WH03,AgriParts Co,Standard Cutting Blade
628,231,sensor_temp_s,5,2023-01-04,13:08:32,556.45,2782.25,L,Electrical,WH02,FieldMachinery Inc,Temperature Sensor
629,11,bearing_axle_m,2,2023-02-14,12:46:58,1304.37,2608.74,L,Chassis,WH01,HarvestTech Ltd,Axle Bearing
630,400,belt_drive_m,6,2023-02-24,11:50:10,1017.96,6107.76,M,Transmission,WH03,GreenAgro Supplies,Drive Belt Medium
631,41,bearing_axle_m,10,2023-02-22,10:25:55,709.03,7090.3,S,Chassis,WH01,FieldMachinery Inc,Axle Bearing
632,216,starter_motor_s,10,2023-07-11,14:44:14,1277.13,12771.3,S,Electrical,WH01,HarvestTech Ltd,Starter Motor
633,176,gearbox_hd_l,6,2023-07-11,11:32:13,988.19,5929.14,L,Transmission,WH02,GreenAgro Supplies,Heavy Duty Gearbox
634,139,chain_feed_l,6,2023-12-15,21:22:08,793.38,4760.28,M,Feeding System,WH02,HarvestTech Ltd,Feed Chain Assembly
635,95,engine_filter_m,3,2023-11-24,08:32:33,1001.48,3004.44,L,Engine Components,WH03,AgriParts Co,Engine Oil Filter
636,108,blade_std_s,7,2023-04-19,03:45:01,165.94,1161.58,M,Cutting System,WH03,AgriParts Co,Standard Cutting Blade
637,14,bearing_axle_m,9,2023-01-17,03:01:51,178.29,1604.61,L,Chassis,WH01,AgriParts Co,Axle Bearing
638,336,bearing_axle_m,5,2023-12-12,08:21:02,389.91,1949.55,M,Chassis,WH02,HarvestTech Ltd,Axle Bearing
639,68,radiator_cool_m,3,2023-02-10,01:02:24,76.85,230.55,M,Cooling System,WH02,GreenAgro Supplies,Radiator Cooling Unit
640,240,radiator_cool_m,5,2023-02-06,19:58:18,681.15,3405.75,L,Cooling System,WH03,HarvestTech Ltd,Radiator Cooling Unit
641,303,starter_motor_s,8,2023-01-02,22:58:32,1129.64,9037.12,L,Electrical,WH02,FieldMachinery Inc,Starter Motor
642,178,chain_feed_l,9,2023-10-04,08:16:10,1211.94,10907.46,M,Feeding System,WH02,FieldMachinery Inc,Feed Chain Assembly
643,212,belt_drive_m,3,2023-06-09,11:03:09,40.57,121.71,L,Transmission,WH01,FieldMachinery Inc,Drive Belt Medium
644,147,chain_feed_l,9,2023-09-28,00:18:10,1039.46,9355.14,M,Feeding System,WH02,FieldMachinery Inc,Feed Chain Assembly
645,5,bearing_axle_m,5,2023-05-06,21:44:10,366.04,1830.2,S,Chassis,WH03,FieldMachinery Inc,Axle Bearing
646,97,bearing_axle_m,9,2023-10-13,15:54:52,607.26,5465.34,S,Chassis,WH03,GreenAgro Supplies,Axle Bearing
647,194,gearbox_hd_l,5,2023-09-06,02:53:02,647.8,3239.0,S,Transmission,WH03,FieldMachinery Inc,Heavy Duty Gearbox
648,146,radiator_cool_m,5,2023-08-28,15:02:00,302.3,1511.5,S,Cooling System,WH01,HarvestTech Ltd,Radiator Cooling Unit
649,149,hyd_pump_l,8,2023-10-11,22:29:27,692.83,5542.64,L,Hydraulic System,WH03,GreenAgro Supplies,Hydraulic Pump Large
650,97,sensor_temp_s,1,2023-10-13,05:32:22,98.21,98.21,L,Electrical,WH01,HarvestTech Ltd,Temperature Sensor
651,53,belt_drive_m,5,2023-07-13,04:33:09,1079.91,5399.55,L,Transmission,WH01,HarvestTech Ltd,Drive Belt Medium
652,47,blade_std_s,1,2023-11-06,17:58:14,345.35,345.35,M,Cutting System,WH02,GreenAgro Supplies,Standard Cutting Blade
653,191,chain_feed_l,1,2023-10-18,12:01:26,143.33,143.33,S,Feeding System,WH01,FieldMachinery Inc,Feed Chain Assembly
654,398,bearing_axle_m,2,2023-05-16,19:46:37,718.47,1436.94,S,Chassis,WH02,GreenAgro Supplies,Axle Bearing
655,7,hyd_pump_l,4,2023-03-13,14:00:36,1162.56,4650.24,M,Hydraulic System,WH01,AgriParts Co,Hydraulic Pump Large
656,102,chain_feed_l,2,2023-04-28,18:58:26,1007.36,2014.72,S,Feeding System,WH02,GreenAgro Supplies,Feed Chain Assembly
657,349,belt_drive_m,6,2023-10-26,05:46:29,953.02,5718.12,S,Transmission,WH03,AgriParts Co,Drive Belt Medium
658,130,chain_feed_l,5,2023-03-12,07:14:07,556.63,2783.15,S,Feeding System,WH03,HarvestTech Ltd,Feed Chain Assembly
659,58,gearbox_hd_l,7,2023-11-13,11:48:54,47.22,330.54,M,Transmission,WH03,AgriParts Co,Heavy Duty Gearbox
660,203,gearbox_hd_l,1,2023-05-16,01:31:44,882.09,882.09,L,Transmission,WH02,HarvestTech Ltd,Heavy Duty Gearbox
661,191,hyd_pump_l,4,2023-10-18,05:44:29,762.38,3049.52,L,Hydraulic System,WH03,FieldMachinery Inc,Hydraulic Pump Large
662,389,engine_filter_m,1,2023-12-01,12:56:38,975.75,975.75,L,Engine Components,WH03,AgriParts Co,Engine Oil Filter
663,65,chain_feed_l,4,2023-12-05,11:31:55,1472.97,5891.88,L,Feeding System,WH02,GreenAgro Supplies,Feed Chain Assembly
664,376,gearbox_hd_l,1,2023-05-16,13:45:14,553.3,553.3,S,Transmission,WH02,AgriParts Co,Heavy Duty Gearbox
665,249,chain_feed_l,9,2023-10-20,10:43:48,825.53,7429.77,M,Feeding System,WH01,HarvestTech Ltd,Feed Chain Assembly
666,279,sensor_temp_s,6,2023-08-05,17:03:13,431.1,2586.6,L,Electrical,WH03,HarvestTech Ltd,Temperature Sensor
667,36,radiator_cool_m,3,2023-06-24,16:21:41,461.12,1383.36,M,Cooling System,WH03,FieldMachinery Inc,Radiator Cooling Unit
668,233,engine_filter_m,9,2023-12-29,13:48:01,1107.15,9964.35,S,Engine Components,WH03,FieldMachinery Inc,Engine Oil Filter
669,398,starter_motor_s,4,2023-05-16,11:40:34,1088.48,4353.92,L,Electrical,WH03,GreenAgro Supplies,Starter Motor
670,98,radiator_cool_m,8,2023-04-23,20:04:41,252.34,2018.72,M,Cooling System,WH02,GreenAgro Supplies,Radiator Cooling Unit
671,329,sensor_temp_s,2,2023-01-30,03:30:16,796.72,1593.44,S,Electrical,WH01,HarvestTech Ltd,Temperature Sensor
672,92,engine_filter_m,4,2023-08-25,03:53:51,740.92,2963.68,S,Engine Components,WH01,GreenAgro Supplies,Engine Oil Filter
673,337,chain_feed_l,9,2023-05-01,22:43:05,1059.44,9534.96,M,Feeding System,WH01,FieldMachinery Inc,Feed Chain Assembly
674,114,starter_motor_s,2,2023-07-22,00:28:35,1397.06,2794.12,S,Electrical,WH03,GreenAgro Supplies,Starter Motor
675,41,chain_feed_l,1,2023-02-22,13:08:27,848.08,848.08,M,Feeding System,WH02,AgriParts Co,Feed Chain Assembly
676,316,belt_drive_m,9,2023-04-22,01:28:48,1108.09,9972.81,M,Transmission,WH01,HarvestTech Ltd,Drive Belt Medium
677,266,hyd_pump_l,2,2023-12-01,08:24:39,809.2,1618.4,S,Hydraulic System,WH01,HarvestTech Ltd,Hydraulic Pump Large
678,292,blade_std_s,9,2023-02-17,20:19:16,637.4,5736.6,S,Cutting System,WH03,FieldMachinery Inc,Standard Cutting Blade
679,346,chain_feed_l,7,2023-02-11,03:47:24,271.04,1897.28,S,Feeding System,WH03,GreenAgro Supplies,Feed Chain Assembly
680,259,sensor_temp_s,3,2023-08-09,19:26:19,1497.69,4493.07,M,Electrical,WH02,FieldMachinery Inc,Temperature Sensor
681,282,sensor_temp_s,6,2023-08-25,15:00:46,1152.17,6913.02,M,Electrical,WH03,FieldMachinery Inc,Temperature Sensor
682,312,gearbox_hd_l,10,2023-09-07,19:51:56,340.54,3405.4,L,Transmission,WH03,FieldMachinery Inc,Heavy Duty Gearbox
683,185,chain_feed_l,8,2023-02-27,14:27:27,25.29,202.32,S,Feeding System,WH02,AgriParts Co,Feed Chain Assembly
684,266,blade_std_s,5,2023-12-01,00:14:20,467.99,2339.95,S,Cutting System,WH01,FieldMachinery Inc,Standard Cutting Blade
685,12,belt_drive_m,9,2023-10-30,18:36:53,845.58,7610.22,L,Transmission,WH01,AgriParts Co,Drive Belt Medium
686,20,chain_feed_l,6,2023-11-05,05:41:01,229.15,1374.9,M,Feeding System,WH03,HarvestTech Ltd,Feed Chain Assembly
687,120,belt_drive_m,5,2023-05-07,03:20:46,866.47,4332.35,L,Transmission,WH01,AgriParts Co,Drive Belt Medium
688,371,sensor_temp_s,8,2023-02-21,06:17:42,745.21,5961.68,L,Electrical,WH03,AgriParts Co,Temperature Sensor
689,305,belt_drive_m,1,2023-05-16,20:58:54,587.78,587.78,S,Transmission,WH02,FieldMachinery Inc,Drive Belt Medium
690,223,bearing_axle_m,2,2023-02-02,08:15:16,1127.83,2255.66,L,Chassis,WH01,GreenAgro Supplies,Axle Bearing
691,28,belt_drive_m,9,2023-04-23,01:29:57,495.99,4463.91,L,Transmission,WH01,FieldMachinery Inc,Drive Belt Medium
692,258,gearbox_hd_l,3,2023-12-04,01:50:21,1018.61,3055.83,M,Transmission,WH02,AgriParts Co,Heavy Duty Gearbox
693,114,bearing_axle_m,5,2023-07-22,14:21:24,243.32,1216.6,M,Chassis,WH01,GreenAgro Supplies,Axle Bearing
694,293,engine_filter_m,9,2023-05-02,14:32:02,412.27,3710.43,M,Engine Components,WH03,GreenAgro Supplies,Engine Oil Filter
695,397,blade_std_s,3,2023-03-10,17:30:35,849.96,2549.88,M,Cutting System,WH02,HarvestTech Ltd,Standard Cutting Blade
696,288,starter_motor_s,9,2023-01-26,08:57:55,382.41,3441.69,M,Electrical,WH02,FieldMachinery Inc,Starter Motor
697,351,starter_motor_s,2,2023-09-25,04:05:49,1015.83,2031.66,M,Electrical,WH02,FieldMachinery Inc,Starter Motor
698,98,sensor_temp_s,6,2023-04-23,21:37:20,991.73,5950.38,M,Electrical,WH01,FieldMachinery Inc,Temperature Sensor
699,316,chain_feed_l,10,2023-04-22,05:18:32,674.68,6746.8,S,Feeding System,WH01,FieldMachinery Inc,Feed Chain Assembly
700,80,hyd_pump_l,2,2023-12-10,01:59:08,383.5,767.0,L,Hydraulic System,WH01,FieldMachinery Inc,Hydraulic Pump Large
701,8,sensor_temp_s,2,2023-02-22,11:06:32,688.84,1377.68,S,Electrical,WH02,HarvestTech Ltd,Temperature Sensor
702,379,radiator_cool_m,4,2023-02-05,07:25:12,830.98,3323.92,M,Cooling System,WH03,GreenAgro Supplies,Radiator Cooling Unit
703,319,blade_std_s,1,2023-10-05,13:42:42,884.93,884.93,L,Cutting System,WH03,AgriParts Co,Standard Cutting Blade
704,131,blade_std_s,1,2023-09-18,10:20:26,321.03,321.03,L,Cutting System,WH03,FieldMachinery Inc,Standard Cutting Blade
705,28,chain_feed_l,1,2023-04-23,02:25:29,598.25,598.25,M,Feeding System,WH03,FieldMachinery Inc,Feed Chain Assembly
706,56,engine_filter_m,5,2023-05-31,23:38:39,595.12,2975.6,M,Engine Components,WH03,AgriParts Co,Engine Oil Filter
707,162,chain_feed_l,10,2023-08-21,19:21:12,154.83,1548.3,S,Feeding System,WH03,GreenAgro Supplies,Feed Chain Assembly
708,288,engine_filter_m,1,2023-01-26,09:00:26,1385.35,1385.35,M,Engine Components,WH02,GreenAgro Supplies,Engine Oil Filter
709,202,blade_std_s,1,2023-03-26,12:37:33,1034.36,1034.36,M,Cutting System,WH03,FieldMachinery Inc,Standard Cutting Blade
710,121,radiator_cool_m,5,2023-10-15,02:15:27,948.04,4740.2,M,Cooling System,WH01,FieldMachinery Inc,Radiator Cooling Unit
711,116,blade_std_s,6,2023-08-23,14:18:11,993.97,5963.82,S,Cutting System,WH03,GreenAgro Supplies,Standard Cutting Blade
712,267,starter_motor_s,4,2023-11-27,15:11:40,379.53,1518.12,S,Electrical,WH02,FieldMachinery Inc,Starter Motor
713,310,sensor_temp_s,8,2023-10-12,19:44:31,219.36,1754.88,L,Electrical,WH01,HarvestTech Ltd,Temperature Sensor
714,71,belt_drive_m,9,2023-07-14,04:55:27,659.34,5934.06,S,Transmission,WH03,HarvestTech Ltd,Drive Belt Medium
715,163,hyd_pump_l,9,2023-01-02,19:24:16,1424.19,12817.71,S,Hydraulic System,WH01,FieldMachinery Inc,Hydraulic Pump Large
716,75,engine_filter_m,6,2023-07-06,15:04:29,1442.76,8656.56,M,Engine Components,WH02,FieldMachinery Inc,Engine Oil Filter
717,78,gearbox_hd_l,2,2023-07-01,04:47:21,297.5,595.0,L,Transmission,WH03,FieldMachinery Inc,Heavy Duty Gearbox
718,311,starter_motor_s,10,2023-12-05,08:24:26,904.63,9046.3,S,Electrical,WH03,AgriParts Co,Starter Motor
719,184,hyd_pump_l,8,2023-01-10,04:52:55,765.93,6127.44,L,Hydraulic System,WH02,FieldMachinery Inc,Hydraulic Pump Large
720,95,bearing_axle_m,8,2023-11-24,17:15:08,227.83,1822.64,S,Chassis,WH01,AgriParts Co,Axle Bearing
721,210,engine_filter_m,5,2023-04-13,15:02:18,353.27,1766.35,L,Engine Components,WH01,HarvestTech Ltd,Engine Oil Filter
722,34,blade_std_s,8,2023-12-24,22:27:59,747.67,5981.36,M,Cutting System,WH02,HarvestTech Ltd,Standard Cutting Blade
723,219,bearing_axle_m,1,2023-08-20,22:08:02,1109.61,1109.61,M,Chassis,WH03,FieldMachinery Inc,Axle Bearing
724,202,starter_motor_s,10,2023-03-26,21:37:11,815.84,8158.4,L,Electrical,WH03,AgriParts Co,Starter Motor
725,267,hyd_pump_l,8,2023-11-27,16:38:06,1244.84,9958.72,S,Hydraulic System,WH01,GreenAgro Supplies,Hydraulic Pump Large
726,377,engine_filter_m,9,2023-03-09,14:06:17,786.29,7076.61,L,Engine Components,WH01,HarvestTech Ltd,Engine Oil Filter
727,150,chain_feed_l,7,2023-01-06,11:05:18,1166.17,8163.19,M,Feeding System,WH02,HarvestTech Ltd,Feed Chain Assembly
728,217,belt_drive_m,10,2023-08-13,01:59:09,1042.68,10426.8,S,Transmission,WH02,GreenAgro Supplies,Drive Belt Medium
729,47,radiator_cool_m,2,2023-11-06,06:32:42,1173.63,2347.26,L,Cooling System,WH03,HarvestTech Ltd,Radiator Cooling Unit
730,202,bearing_axle_m,6,2023-03-26,16:24:58,61.75,370.5,M,Chassis,WH03,HarvestTech Ltd,Axle Bearing
731,233,hyd_pump_l,5,2023-12-29,11:47:57,1045.28,5226.4,L,Hydraulic System,WH01,AgriParts Co,Hydraulic Pump Large
732,47,hyd_pump_l,8,2023-11-06,23:05:09,560.34,4482.72,L,Hydraulic System,WH03,GreenAgro Supplies,Hydraulic Pump Large
733,373,radiator_cool_m,10,2023-10-03,05:49:18,583.55,5835.5,M,Cooling System,WH01,HarvestTech Ltd,Radiator Cooling Unit
734,172,starter_motor_s,3,2023-09-17,05:54:09,1306.51,3919.53,S,Electrical,WH03,AgriParts Co,Starter Motor
735,215,belt_drive_m,5,2023-11-29,16:14:51,450.95,2254.75,S,Transmission,WH01,HarvestTech Ltd,Drive Belt Medium
736,104,engine_filter_m,10,2023-06-11,09:12:55,43.01,430.1,M,Engine Components,WH02,AgriParts Co,Engine Oil Filter
737,312,chain_feed_l,4,2023-09-07,07:53:46,893.57,3574.28,M,Feeding System,WH02,GreenAgro Supplies,Feed Chain Assembly
738,227,hyd_pump_l,10,2023-10-11,21:50:56,34.7,347.0,L,Hydraulic System,WH02,HarvestTech Ltd,Hydraulic Pump Large
739,26,blade_std_s,3,2023-10-07,02:00:17,988.58,2965.74,S,Cutting System,WH01,AgriParts Co,Standard Cutting Blade
740,342,starter_motor_s,10,2023-10-24,10:51:57,513.39,5133.9,S,Electrical,WH01,AgriParts Co,Starter Motor
741,214,blade_std_s,3,2023-12-10,10:21:14,926.36,2779.08,L,Cutting System,WH03,HarvestTech Ltd,Standard Cutting Blade
742,234,starter_motor_s,6,2023-11-20,01:18:17,162.36,974.16,M,Electrical,WH02,FieldMachinery Inc,Starter Motor
743,195,hyd_pump_l,7,2023-02-05,20:02:31,120.77,845.39,M,Hydraulic System,WH01,AgriParts Co,Hydraulic Pump Large
744,356,belt_drive_m,6,2023-06-10,19:11:21,635.29,3811.74,S,Transmission,WH03,HarvestTech Ltd,Drive Belt Medium
745,314,engine_filter_m,2,2023-04-08,20:48:10,1101.35,2202.7,L,Engine Components,WH03,AgriParts Co,Engine Oil Filter
746,248,starter_motor_s,5,2023-03-09,15:32:54,923.05,4615.25,M,Electrical,WH02,FieldMachinery Inc,Starter Motor
747,67,starter_motor_s,10,2023-05-29,18:04:23,791.57,7915.7,L,Electrical,WH02,GreenAgro Supplies,Starter Motor
748,93,starter_motor_s,4,2023-07-14,10:34:34,1469.41,5877.64,S,Electrical,WH01,AgriParts Co,Starter Motor
749,239,hyd_pump_l,4,2023-06-19,22:24:09,1498.51,5994.04,M,Hydraulic System,WH01,FieldMachinery Inc,Hydraulic Pump Large
750,180,radiator_cool_m,4,2023-01-01,00:24:40,969.91,3879.64,L,Cooling System,WH02,FieldMachinery Inc,Radiator Cooling Unit
751,35,belt_drive_m,5,2023-08-05,18:26:52,836.24,4181.2,S,Transmission,WH01,FieldMachinery Inc,Drive Belt Medium
752,175,bearing_axle_m,10,2023-03-20,22:25:39,1441.17,14411.7,S,Chassis,WH01,FieldMachinery Inc,Axle Bearing
753,174,chain_feed_l,8,2023-04-12,01:17:40,977.34,7818.72,M,Feeding System,WH01,GreenAgro Supplies,Feed Chain Assembly
754,275,sensor_temp_s,8,2023-04-08,15:04:17,1393.49,11147.92,S,Electrical,WH03,FieldMachinery Inc,Temperature Sensor
755,290,sensor_temp_s,9,2023-10-04,19:30:39,52.61,473.49,L,Electrical,WH03,FieldMachinery Inc,Temperature Sensor
756,182,hyd_pump_l,3,2023-06-15,10:12:40,1265.09,3795.27,M,Hydraulic System,WH02,HarvestTech Ltd,Hydraulic Pump Large
757,293,starter_motor_s,7,2023-05-02,06:49:20,902.91,6320.37,M,Electrical,WH03,FieldMachinery Inc,Starter Motor
758,364,engine_filter_m,5,2023-08-23,15:04:06,153.03,765.15,S,Engine Components,WH02,GreenAgro Supplies,Engine Oil Filter
759,155,gearbox_hd_l,9,2023-05-17,11:00:25,283.14,2548.26,M,Transmission,WH01,HarvestTech Ltd,Heavy Duty Gearbox
760,48,chain_feed_l,9,2023-05-16,00:54:28,1203.56,10832.04,L,Feeding System,WH01,HarvestTech Ltd,Feed Chain Assembly
761,175,chain_feed_l,9,2023-03-20,11:17:59,1168.91,10520.19,S,Feeding System,WH01,HarvestTech Ltd,Feed Chain Assembly
762,106,engine_filter_m,8,2023-05-18,14:06:41,1077.67,8621.36,L,Engine Components,WH01,AgriParts Co,Engine Oil Filter
763,160,engine_filter_m,10,2023-08-11,03:10:13,516.6,5166.0,S,Engine Components,WH01,FieldMachinery Inc,Engine Oil Filter
764,12,starter_motor_s,5,2023-10-30,23:15:35,1340.9,6704.5,M,Electrical,WH01,HarvestTech Ltd,Starter Motor
765,147,belt_drive_m,9,2023-09-28,11:37:11,1164.86,10483.74,L,Transmission,WH01,FieldMachinery Inc,Drive Belt Medium
766,77,blade_std_s,5,2023-07-09,04:10:02,47.5,237.5,L,Cutting System,WH03,AgriParts Co,Standard Cutting Blade
767,106,radiator_cool_m,6,2023-05-18,20:00:06,494.77,2968.62,S,Cooling System,WH03,FieldMachinery Inc,Radiator Cooling Unit
768,294,gearbox_hd_l,3,2023-03-27,02:35:37,484.28,1452.84,M,Transmission,WH03,GreenAgro Supplies,Heavy Duty Gearbox
769,26,blade_std_s,1,2023-10-07,17:08:20,1357.36,1357.36,S,Cutting System,WH01,GreenAgro Supplies,Standard Cutting Blade
770,28,hyd_pump_l,7,2023-04-23,14:16:09,289.0,2023.0,L,Hydraulic System,WH03,GreenAgro Supplies,Hydraulic Pump Large
771,316,sensor_temp_s,5,2023-04-22,12:05:59,1230.73,6153.65,L,Electrical,WH03,AgriParts Co,Temperature Sensor
772,387,chain_feed_l,10,2023-06-04,04:47:54,162.05,1620.5,L,Feeding System,WH02,AgriParts Co,Feed Chain Assembly
773,234,belt_drive_m,8,2023-11-20,17:07:55,366.75,2934.0,S,Transmission,WH01,FieldMachinery Inc,Drive Belt Medium
774,187,bearing_axle_m,3,2023-06-07,12:01:36,1188.45,3565.35,M,Chassis,WH02,GreenAgro Supplies,Axle Bearing
775,16,hyd_pump_l,8,2023-02-17,04:06:36,543.38,4347.04,M,Hydraulic System,WH01,FieldMachinery Inc,Hydraulic Pump Large
776,394,sensor_temp_s,10,2023-06-03,20:55:24,212.91,2129.1,S,Electrical,WH02,AgriParts Co,Temperature Sensor
777,167,radiator_cool_m,2,2023-09-17,10:59:59,810.8,1621.6,M,Cooling System,WH03,GreenAgro Supplies,Radiator Cooling Unit
778,123,starter_motor_s,4,2023-05-15,19:57:00,259.55,1038.2,M,Electrical,WH02,AgriParts Co,Starter Motor
779,175,gearbox_hd_l,10,2023-03-20,15:41:51,1181.86,11818.6,M,Transmission,WH03,FieldMachinery Inc,Heavy Duty Gearbox
780,279,gearbox_hd_l,3,2023-08-05,02:50:09,1115.57,3346.71,L,Transmission,WH03,GreenAgro Supplies,Heavy Duty Gearbox
781,59,starter_motor_s,10,2023-07-05,16:51:14,504.93,5049.3,S,Electrical,WH02,HarvestTech Ltd,Starter Motor
782,158,bearing_axle_m,2,2023-02-27,21:46:55,185.4,370.8,L,Chassis,WH02,FieldMachinery Inc,Axle Bearing
783,254,engine_filter_m,2,2023-07-28,07:55:22,1230.12,2460.24,L,Engine Components,WH03,AgriParts Co,Engine Oil Filter
784,388,blade_std_s,3,2023-11-10,16:29:32,808.6,2425.8,M,Cutting System,WH03,GreenAgro Supplies,Standard Cutting Blade
785,101,gearbox_hd_l,6,2023-01-29,10:54:46,866.16,5196.96,L,Transmission,WH02,GreenAgro Supplies,Heavy Duty Gearbox
786,368,sensor_temp_s,2,2023-08-23,21:12:59,36.98,73.96,L,Electrical,WH02,HarvestTech Ltd,Temperature Sensor
787,151,engine_filter_m,6,2023-12-15,19:59:03,1452.65,8715.9,S,Engine Components,WH03,FieldMachinery Inc,Engine Oil Filter
788,57,belt_drive_m,1,2023-11-18,08:33:53,661.78,661.78,L,Transmission,WH02,FieldMachinery Inc,Drive Belt Medium
789,365,bearing_axle_m,7,2023-06-11,13:53:32,666.91,4668.37,S,Chassis,WH03,HarvestTech Ltd,Axle Bearing
790,244,blade_std_s,4,2023-12-09,20:13:20,592.28,2369.12,M,Cutting System,WH02,HarvestTech Ltd,Standard Cutting Blade
791,148,blade_std_s,3,2023-05-09,00:25:20,130.83,392.49,S,Cutting System,WH01,GreenAgro Supplies,Standard Cutting Blade
792,337,bearing_axle_m,3,2023-05-01,03:04:57,227.4,682.2,M,Chassis,WH02,GreenAgro Supplies,Axle Bearing
793,320,blade_std_s,8,2023-02-01,18:32:50,650.58,5204.64,M,Cutting System,WH02,FieldMachinery Inc,Standard Cutting Blade
794,116,blade_std_s,7,2023-08-23,22:00:42,35.96,251.72,M,Cutting System,WH03,HarvestTech Ltd,Standard Cutting Blade
795,365,radiator_cool_m,5,2023-06-11,14:57:29,1391.68,6958.4,L,Cooling System,WH02,AgriParts Co,Radiator Cooling Unit
796,20,starter_motor_s,8,2023-11-05,13:25:10,191.92,1535.36,M,Electrical,WH03,AgriParts Co,Starter Motor
797,73,radiator_cool_m,5,2023-08-21,16:55:40,787.5,3937.5,L,Cooling System,WH03,AgriParts Co,Radiator Cooling Unit
798,126,chain_feed_l,2,2023-10-26,23:04:18,820.32,1640.64,L,Feeding System,WH02,AgriParts Co,Feed Chain Assembly
799,176,radiator_cool_m,1,2023-07-11,17:04:15,694.7,694.7,M,Cooling System,WH03,FieldMachinery Inc,Radiator Cooling Unit
800,216,sensor_temp_s,5,2023-07-11,10:31:47,272.07,1360.35,L,Electrical,WH03,FieldMachinery Inc,Temperature Sensor
801,373,starter_motor_s,5,2023-10-03,02:14:10,953.22,4766.1,L,Electrical,WH01,AgriParts Co,Starter Motor
802,337,belt_drive_m,10,2023-05-01,00:59:38,448.05,4480.5,S,Transmission,WH01,AgriParts Co,Drive Belt Medium
803,143,belt_drive_m,3,2023-07-17,22:25:13,439.43,1318.29,M,Transmission,WH01,AgriParts Co,Drive Belt Medium
804,310,blade_std_s,10,2023-10-12,05:30:09,997.25,9972.5,M,Cutting System,WH01,FieldMachinery Inc,Standard Cutting Blade
805,359,gearbox_hd_l,8,2023-07-22,06:34:59,1204.07,9632.56,S,Transmission,WH02,AgriParts Co,Heavy Duty Gearbox
